0.3600 , 0.000
0.3700 , 0.030
0.3800 , 0.134
0.3900 , 0.567
0.4000 , 0.920
0.4100 , 0.978
0.4200 , 1.000
0.4300 , 0.978
0.4400 , 0.935
0.4500 , 0.853
0.4600 , 0.740
0.4700 , 0.640
0.4800 , 0.536
0.4900 , 0.424
0.5000 , 0.325
0.5100 , 0.235
0.5200 , 0.150
0.5300 , 0.095
0.5400 , 0.043
0.5500 , 0.009
0.5600 , 0.000
