                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                     550                                      708                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.5072079828745865E+006                  2.4042220548891157E+004                  4.4194116224168574E+003                  1.4256297211149531E+000                  2.0395450375228670E+000                 -4.2552251515905120E+000                  6.9999999995294249E-001                  2.9797682308753377E-005                  2.7997020236474884E-001                  3.4416106108119985E-003                  1.0081585468366041E-003                  9.3604466091399743E-003                  2.0994599496976488E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999995294260E-001                  2.9797682308469781E-005                  2.7997020236474907E-001                  3.4416106108119981E-003                  1.0081585468366034E-003                  9.3604466091399760E-003                  2.0994599496976488E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999801423045E-001                  2.0385599236659151E+000                  9.9999999658699634E-001                  2.0380923628631518E+000                  2.9163088874953744E+004                  8.0730845004636049E+006                  7.0144441097785358E+009                  4.5546154130181285E-006                  4.5546154130181260E-006                  3.4375425227551473E-087                  1.8225275442390197E-007                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                 eps_grav                log_abs_eps_grav_dm_div_L                      signed_log_eps_grav                               net_energy                         signed_log_power                                 velocity                                  entropy                              mixing_type                                   csound                                 v_div_cs                                      eta                                       mu                                       dm                                    logdq                                 dq_ratio                                        q                                    log_q                                   radius                                     rmid                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     abar                                       ye                              log_opacity                                  eps_nuc                          log_abs_eps_nuc                          d_lnepsnuc_dlnd                          d_lnepsnuc_dlnT                              non_nuc_neu                        mlt_mixing_length                          mlt_mixing_type                          gradT_sub_grada                            log_mlt_Gamma                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                               log_D_conv                               log_D_soft                               log_D_semi                                log_D_ovr                               log_D_thrm                            log_D_minimum                                    gradT                                    gradr                                     mass                                    logxq                                    logxm                                        x                                        y                                        z                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other 
                                       1                  3.6453835802410959E+000                 -6.8833989069701662E+000                  4.5651345576575038E+000                  3.0953329991136280E-001                  1.4256297211149531E+000                  3.2372629570796793E-003                 -1.5230715060344826E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3738541493040387E+001                  0.0000000000000000E+000                  1.8598905257264271E+001                                        0                  6.6085155981138465E+005                 -1.4681612336273933E-009                 -2.0000000059410876E+001                  1.3047535468803249E+000                  9.9460000000000170E+020                 -1.2301029995663979E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.0395450375228670E+000                  2.0395448217729282E+000                  4.4196062620003941E+003                  6.6666666666666663E-001                 -1.7609125905568127E-001                  3.6739611337128183E+004                  9.9997381024155341E-001                  4.5651231834409840E+000                  3.4637085242669846E-001                  1.0000251815958456E-004                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -9.2224436999807580E-001                  1.9199297849540814E-026                 -2.5716714653882175E+001                  1.9209399820341137E-026                  7.9765826732483167E-027                  0.0000000000000000E+000                  8.5259092697750717E+007                                        0                 -2.2134719513429182E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  6.1251108291725850E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2502365729240664E-001                  1.2502365729240664E-001                  1.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4416106108120410E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  1.9199297849540817E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.6454373851957174E+000                 -6.8830235112304621E+000                  4.5655645877740527E+000                  3.0953320802908152E-001                  1.4256297211149522E+000                  3.2407877503865634E-003                 -1.4971964434280043E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3738541493040387E+001                  0.0000000000000000E+000                  1.8598410055266189E+001                                        0                  6.6090929573653347E+005                 -1.4681157853973995E-009                 -2.0000000062095438E+001                  1.3047511724290177E+000                  1.8027125000000032E+021                 -1.2042751980420949E+001                  5.5172413793103448E-001                  9.9999999999949996E-001                 -2.1716654546785455E-013                  2.0395446060229543E+000                  2.0395442153138608E+000                  4.4201538430894125E+003                  6.6713648957995830E-001                 -1.7578530460326072E-001                  3.6776008216641028E+004                  9.9997382319230221E-001                  4.5655532191821191E+000                  3.4640843032112562E-001                  1.0000253973306610E-004                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -9.2168074847709947E-001                  1.9215909266664204E-026                 -2.5716339060580221E+001                  1.9226024348482850E-026                  7.9844729384927786E-027                  0.0000000000000000E+000                  8.5262872538437977E+007                                        0                 -2.2128081590797793E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  6.1258788263696367E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2510339754785016E-001                  1.2510339754785016E-001                  9.9999999999949996E-001                 -1.2301029995663979E+001                 -1.2301029995663979E+001                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138320E-005                  2.7997020236474901E-001                  3.4416106108119968E-003                  1.0081585468366045E-003                  9.3604466091399760E-003                  2.0994599496976496E-003                  4.0903242835137544E-003                  1.9215909266664201E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.6455068068517620E+000                 -6.8825403703512595E+000                  4.5661182223100170E+000                  3.0953304163618861E-001                  1.4256297211149507E+000                  3.2453124188316566E-003                 -1.4971358511212056E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3738541493040387E+001                  0.0000000000000000E+000                  1.8597773041806416E+001                                        0                  6.6098382912384532E+005                 -1.4679506428525661E-009                 -2.0000000065607576E+001                  1.3047480976784915E+000                  1.8027125000000032E+021                 -1.2042751980420949E+001                  1.0000000000000000E+000                  9.9999999999859368E-001                 -6.1075680094195383E-013                  2.0395438246046393E+000                  2.0395434343296603E+000                  4.4208604579304465E+003                  6.6798914997013714E-001                 -1.7523059163578170E-001                  3.6822919822189782E+004                  9.9997383981959387E-001                  4.5661068609394126E+000                  3.4645699690483089E-001                  1.0000256717911708E-004                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -9.2095470429911297E-001                  1.9237309610225767E-026                 -2.5715855665309263E+001                  1.9247441591203478E-026                  7.9946425358186595E-027                  0.0000000000000000E+000                  8.5276642373329252E+007                                        0                 -2.2104012694403669E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  6.1268685504699597E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2539258666894154E-001                  1.2539258666894154E-001                  9.9999999999859357E-001                 -1.1851937464544561E+001                 -1.1851937464544561E+001                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138320E-005                  2.7997020236474901E-001                  3.4416106108119968E-003                  1.0081585468366045E-003                  9.3604466091399760E-003                  2.0994599496976496E-003                  4.0903242835137544E-003                  1.9237309610225767E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.6456110427977571E+000                 -6.8818170864599235E+000                  4.5669473543133599E+000                  3.0953287542810703E-001                  1.4256297211149491E+000                  3.2520644023793454E-003                 -1.4669425889662920E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3738541493040387E+001                  0.0000000000000000E+000                  1.8596819875706679E+001                                        0                  6.6109580596245395E+005                 -1.4677852735619232E-009                 -2.0000000070984825E+001                  1.3047434615357671E+000                  3.6054250000000059E+021                 -1.1741721984756968E+001                  5.0000000000000011E-001                  9.9999999999768741E-001                 -1.0043470564164097E-012                  2.0395430440545388E+000                  2.0395422648027117E+000                  4.4219216454331136E+003                  6.6884323766591147E-001                 -1.7467565950332456E-001                  3.6893287338361610E+004                  9.9997386463640181E-001                  4.5669360037208397E+000                  3.4653004979076008E-001                  1.0000260752914901E-004                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.2966439685554805E+000                  8.5000496627254196E-001                 -9.1986680032270596E-001                  1.9269391465093297E-026                 -2.5715132000317304E+001                  1.9279548797672881E-026                  8.0098967965077410E-027                  0.0000000000000000E+000                  8.5290431290772095E+007                                        0                 -2.2079933677846919E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  6.1283573083710649E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2568201108833810E-001                  1.2568201108833810E-001                  9.9999999999768741E-001                 -1.1635918258588928E+001                 -1.1635918258588928E+001                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  7.0000000000000018E-001                  2.9797635251138242E-005                  2.7997020236474890E-001                  3.4416106108119968E-003                  1.0081585468366045E-003                  9.3604466091399777E-003                  2.0994599496976496E-003                  4.0903242835137518E-003                  1.9269391465093294E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.6458487414213980E+000                 -6.8801773566120934E+000                  4.5688284701849753E+000                  3.0953254356452836E-001                  1.4256297211149462E+000                  3.2672746265689319E-003                 -1.4284699345047766E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3738541493040387E+001                  0.0000000000000000E+000                  1.8594661186705064E+001                                        0                  6.6135145075736637E+005                 -1.4674538589597571E-009                 -2.0000000083698627E+001                  1.3047328029242049E+000                  8.7027500000000113E+021                 -1.1359021942641666E+001                  4.1428571428571442E-001                  9.9999999999587486E-001                 -1.7915275673663919E-012                  2.0395414855502909E+000                  2.0395396116820943E+000                  4.4243425198070345E+003                  6.7055569935006210E-001                 -1.7356514187548688E-001                  3.7053434589352277E+004                  9.9997392056219581E-001                  4.5688171438813541E+000                  3.4669722139061698E-001                  1.0000269544537966E-004                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.2966439685554805E+000                  8.5000496627254196E-001                 -9.1739577056432875E-001                  1.9342321366848239E-026                 -2.5713491405314375E+001                  1.9352536408285053E-026                  8.0446127889097715E-027                  0.0000000000000000E+000                  8.5318081671630338E+007                                        0                 -2.2031741061507099E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  6.1317550977425513E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2626160863423302E-001                  1.2626160863423302E-001                  9.9999999999587486E-001                 -1.1384576047114054E+001                 -1.1384576047114054E+001                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  7.0000000000000018E-001                  2.9797635251138276E-005                  2.7997020236474890E-001                  3.4416106108119968E-003                  1.0081585468366041E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137518E-003                  1.9342321366848239E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.6462348270956890E+000                 -6.8775463849054468E+000                  4.5718515588909794E+000                  3.0953174553015222E-001                  1.4256297211149387E+000                  3.2913626803624954E-003                 -1.4172364775182531E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3738541493040380E+001                  0.0000000000000000E+000                  1.8591206540608962E+001                                        0                  6.6176772015658149E+005                 -1.4666502108114317E-009                 -2.0000000105573552E+001                  1.3047152033878933E+000                  1.1189250000000018E+022                 -1.1249877473216598E+001                  7.7777777777777746E-001                  9.9999999999149991E-001                 -3.6915419747283275E-012                  2.0395377378104751E+000                  2.0395353430932248E+000                  4.4282774875329669E+003                  6.7471282417187950E-001                 -1.7088103519204068E-001                  3.7312260333216800E+004                  9.9997400921007218E-001                  4.5718402710876438E+000                  3.4697084013644702E-001                  1.0000282497839084E-004                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -9.1341453792132210E-001                  1.9459915851606318E-026                 -2.5710859042035910E+001                  1.9470224173742789E-026                  8.1007174234595647E-027                  0.0000000000000000E+000                  8.5385109498868838E+007                                        0                 -2.1915255542037718E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  6.1372712987376008E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2766437417154045E-001                  1.2766437417154045E-001                  9.9999999999149991E-001                 -1.1070581074285705E+001                 -1.1070581074285705E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138625E-005                  2.7997020236474890E-001                  3.4416106108120402E-003                  1.0081585468366045E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  1.9459915851606318E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.6468175455520306E+000                 -6.8736426953564029E+000                  4.5763471399182727E+000                  3.0953072567657741E-001                  1.4256297211149291E+000                  3.3264267073499429E-003                 -1.3945913807197860E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3738541493040380E+001                  0.0000000000000000E+000                  1.8586099980878856E+001                                        0                  6.6239802377538744E+005                 -1.4656094149610740E-009                 -2.0000000141197560E+001                  1.3046880773947509E+000                  1.8648750000000031E+022                 -1.1028028723600242E+001                  5.9999999999999998E-001                  9.9999999998587497E-001                 -6.1344245294020773E-012                  2.0395329483703666E+000                  2.0395289928677500E+000                  4.4342231558924177E+003                  6.8010694393649995E-001                 -1.6742279095604154E-001                  3.7700502593573030E+004                  9.9997413843682315E-001                  4.5763359082388568E+000                  3.4738774616502821E-001                  1.0000298611838899E-004                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  1.2966439685554807E+000                  8.5000496627254174E-001                 -9.0747618676717823E-001                  1.9635715003116579E-026                 -2.5706953279967564E+001                  1.9646163302030446E-026                  8.1848702306159205E-027                  0.0000000000000000E+000                  8.5471896372409299E+007                                        0                 -2.1765176551368265E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  6.1456125049743932E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2947541438348231E-001                  1.2947541438348231E-001                  9.9999999998587497E-001                 -1.0850011543508522E+001                 -1.0850011543508522E+001                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  7.0000000000000007E-001                  2.9797635251138272E-005                  2.7997020236474884E-001                  3.4416106108119959E-003                  1.0081585468366045E-003                  9.3604466091399743E-003                  2.0994599496976488E-003                  4.0903242835137500E-003                  1.9635715003116576E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.6476761817060246E+000                 -6.8680411936507886E+000                  4.5828209889064047E+000                  3.0952904111480639E-001                  1.4256297211149132E+000                  3.3751961066745039E-003                 -1.3814654018061438E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3738541493040373E+001                  0.0000000000000000E+000                  1.8578828190178136E+001                                        0                  6.6333134681845468E+005                 -1.4638563692861395E-009                 -2.0000000198210529E+001                  1.3046469690543228E+000                  2.4865000000000048E+022                 -1.0903089986991942E+001                  7.4999999999999978E-001                  9.9999999997650002E-001                 -1.0205911526013305E-011                  2.0395250373498137E+000                  2.0395198308897062E+000                  4.4429986543480054E+003                  6.8922097259718518E-001                 -1.6164151569201926E-001                  3.8266697996235685E+004                  9.9997431879086918E-001                  4.5828098355557749E+000                  3.4801064817023347E-001                  1.0000315278078569E-004                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -8.9888554812991117E-001                  1.9890752429231016E-026                 -2.5701348788032810E+001                  1.9901404911786742E-026                  8.3075829755113766E-027                  0.0000000000000000E+000                  8.5618062521343142E+007                                        0                 -2.1514332169722256E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  6.1579215479150122E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.3251138247003647E-001                  1.3251138247003647E-001                  9.9999999997650002E-001                 -1.0628932137728262E+001                 -1.0628932137728262E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4416106108120415E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  1.9890752429231016E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.6491673835540510E+000                 -6.8586781325429023E+000                  4.5936995409754928E+000                  3.0952682378636326E-001                  1.4256297211148912E+000                  3.4528600031475103E-003                 -1.3503744063652457E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3738541493040366E+001                  0.0000000000000000E+000                  1.8566842133473823E+001                                        0                  6.6496236052891577E+005                 -1.4614846712406397E-009                 -2.0000000304818276E+001                  1.3045734107471174E+000                  4.9730000000000096E+022                 -1.0602059991327961E+001                  5.0000000000000000E-001                  9.9999999996400002E-001                 -1.5634592999136537E-011                  2.0395146244030236E+000                  2.0395044334458667E+000                  4.4582804404955596E+003                  7.0161589085714815E-001                 -1.5390058322038266E-001                  3.9237338482834391E+004                  9.9997460771857327E-001                  4.5936885131077752E+000                  3.4910917957643944E-001                  1.0000329000973397E-004                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -8.8438820840488819E-001                  2.0324473989106027E-026                 -2.5691980685418262E+001                  2.0335476719340845E-026                  8.5179206477622692E-027                  0.0000000000000000E+000                  8.5816246398662508E+007                                        0                 -2.1178665038946731E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  6.1793843408799835E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.3659017491616821E-001                  1.3659017491616821E-001                  9.9999999996400002E-001                 -1.0443697499232711E+001                 -1.0443697499232711E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4416106108120406E-003                  1.0081585468366041E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  2.0324473989106027E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
