                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                     812                                      786                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.8088431006431828E+009                  2.2390978382925433E+008                  5.7831880489259638E+003                  1.0404289308914327E+000                  1.0174906285815082E+000                 -1.5139034117181616E+000                  3.1548714016222229E-001                  6.0137016358523284E-006                  6.6404390871163665E-001                  2.3300393113517796E-005                  5.7436537369215728E-003                  8.5061990612518967E-003                  2.0994599496999711E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.5893830027497979E-001                  7.5140794460684158E-004                  3.2015925259975619E-001                  2.5265940848135612E-003                  2.0859228425258868E-003                  9.3487380201064015E-003                  2.0994599496977472E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999989803223E-001                  1.0172750926078906E+000                  9.9999999982312515E-001                  1.0171542590399361E+000                  1.0276120739771066E+004                  2.2173625132821064E+007                  9.6114205430947266E+009                  1.0406438096610349E+000                  1.0406438096610353E+000                  3.6997668425552691E-043                  2.5920391053936169E-002                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                 eps_grav                log_abs_eps_grav_dm_div_L                      signed_log_eps_grav                               net_energy                         signed_log_power                                 velocity                                  entropy                              mixing_type                                   csound                                 v_div_cs                                      eta                                       mu                                       dm                                    logdq                                 dq_ratio                                        q                                    log_q                                   radius                                     rmid                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     abar                                       ye                              log_opacity                                  eps_nuc                          log_abs_eps_nuc                          d_lnepsnuc_dlnd                          d_lnepsnuc_dlnT                              non_nuc_neu                        mlt_mixing_length                          mlt_mixing_type                          gradT_sub_grada                            log_mlt_Gamma                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                               log_D_conv                               log_D_soft                               log_D_semi                                log_D_ovr                               log_D_thrm                            log_D_minimum                                    gradT                                    gradr                                     mass                                    logxq                                    logxm                                        x                                        y                                        z                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other 
                                       1                  3.7623708668824203E+000                 -6.8198659936279364E+000                  4.7469269751841745E+000                  7.5304179227305224E-003                  1.0404289308914327E+000                 -7.3690939874067482E-007                 -1.8736684621631408E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3601747172194365E+001                  0.0000000000000000E+000                  1.8825707094324478E+001                                        0                  7.7739497658869694E+005                  9.8784207755782001E-014                 -1.9997942991400059E+001                  1.3009602591627591E+000                  9.9460000000000918E+020                 -1.2301029995663976E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  1.0174906285815082E+000                  1.0174898796815692E+000                  5.7858992484634246E+003                  6.6666666666666663E-001                 -1.7609125905568127E-001                  5.5837629818431000E+004                  9.9994938395332900E-001                  4.7469049923580631E+000                  3.8829975561628993E-001                  1.0806609271251657E-004                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -4.9855071309321969E-001                  2.2225571705972388E-026                 -2.5653147058904171E+001                  2.2238153430199672E-026                  1.2088404542483198E-026                  0.0000000000000000E+000                  2.7860855442142755E+007                                        0                 -2.6306213551300017E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.0015557517559954E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2523762010328976E-001                  1.2523762010328976E-001                  1.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4416106108120410E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  2.2225571705972385E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.7629451657640614E+000                 -6.8158952112354010E+000                  4.7514732954353862E+000                  7.5297786174052970E-003                  1.0404289308914327E+000                 -7.4489115303747035E-007                 -1.8473727885801875E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3601747172194365E+001                  0.0000000000000000E+000                  1.8820274038917173E+001                                        0                  7.7785722593411151E+005                  9.8763377418177505E-014                 -1.9997454159345548E+001                  1.3009569280133737E+000                  1.8027125000000100E+021                 -1.2042751980420947E+001                  5.5172413793103647E-001                  9.9999999999949996E-001                 -2.1716654546785455E-013                  1.0174891307805332E+000                  1.0174877857487050E+000                  5.7935554209163074E+003                  6.7167431891211626E-001                 -1.7284125638788125E-001                  5.6425224467169559E+004                  9.9994964540617481E-001                  4.7514514261625358E+000                  3.8820969827439777E-001                  1.0927005440112108E-004                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -4.9192333224573370E-001                  2.2429829714366580E-026                 -2.5649174023536588E+001                  2.2442585246716112E-026                  1.2215637594635843E-026                  0.0000000000000000E+000                  2.7873987371413216E+007                                        0                 -2.6211182232388208E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.0042041210237060E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2615591290417946E-001                  1.2615591290417946E-001                  9.9999999999949996E-001                 -1.2301029995663976E+001                 -1.2301029995663976E+001                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138320E-005                  2.7997020236474901E-001                  3.4416106108119968E-003                  1.0081585468366045E-003                  9.3604466091399760E-003                  2.0994599496976496E-003                  4.0903242835137544E-003                  2.2429829714366580E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.7636951225682753E+000                 -6.8108562752880086E+000                  4.7572637211237447E+000                  7.5286304155724702E-003                  1.0404289308914327E+000                 -7.5480864885976797E-007                 -1.8467983834236644E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3601747172194365E+001                  0.0000000000000000E+000                  1.8813447339070940E+001                                        0                  7.7845972326139093E+005                  9.8687418433255679E-014                 -1.9996758739830536E+001                  1.3009522178228301E+000                  1.8027125000000103E+021                 -1.2042751980420947E+001                  9.9999999999999978E-001                  9.9999999999859368E-001                 -6.1075680094195383E-013                  1.0174864407133342E+000                  1.0174851111901517E+000                  5.8035686035292429E+003                  6.8089029513120147E-001                 -1.6692285586572167E-001                  5.7182576693186325E+004                  9.9994996792686885E-001                  4.7572419919268834E+000                  3.8808968869642335E-001                  1.1094749326145377E-004                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -4.8333287242270945E-001                  2.2691739346841666E-026                 -2.5644132213688266E+001                  2.2704718903735926E-026                  1.2379630355576625E-026                  0.0000000000000000E+000                  2.7921869755063623E+007                                        0                 -2.5863111074211403E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.0076645201740003E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2951858274329647E-001                  1.2951858274329647E-001                  9.9999999999859357E-001                 -1.1851937464544559E+001                 -1.1851937464544559E+001                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138320E-005                  2.7997020236474901E-001                  3.4416106108119968E-003                  1.0081585468366045E-003                  9.3604466091399760E-003                  2.0994599496976496E-003                  4.0903242835137544E-003                  2.2691739346841666E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.7648342115270204E+000                 -6.8034540631022908E+000                  4.7658072156849434E+000                  7.5274954499023874E-003                  1.0404289308914327E+000                 -7.6898136178115867E-007                 -1.8158874892693341E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3601747172194365E+001                  0.0000000000000000E+000                  1.8803539736276466E+001                                        0                  7.7937262568791816E+005                  9.8610756781551117E-014                 -1.9995563227337481E+001                  1.3009444293927588E+000                  3.6054250000000258E+021                 -1.1741721984756964E+001                  4.9999999999999928E-001                  9.9999999999768741E-001                 -1.0043470564164097E-012                  1.0174837816634978E+000                  1.0174811675375044E+000                  5.8188104689430138E+003                  6.9029043008043012E-001                 -1.6096814746070334E-001                  5.8318616913106467E+004                  9.9995042515557608E-001                  4.7657856850698765E+000                  3.8790256498019038E-001                  1.1372362246511036E-004                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.2966439685554805E+000                  8.5000496627254196E-001                 -4.7037985924192388E-001                  2.3082043258833234E-026                 -2.5636725749382887E+001                  2.3095359064152161E-026                  1.2625625153184854E-026                  0.0000000000000000E+000                  2.7970532027951546E+007                                        0                 -2.5507388577268442E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.0129368786699493E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.3295342835166121E-001                  1.3295342835166121E-001                  9.9999999999768741E-001                 -1.1635918258588926E+001                 -1.1635918258588926E+001                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  7.0000000000000018E-001                  2.9797635251138242E-005                  2.7997020236474890E-001                  3.4416106108119968E-003                  1.0081585468366045E-003                  9.3604466091399777E-003                  2.0994599496976496E-003                  4.0903242835137518E-003                  2.3082043258833234E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.7665546995482946E+000                 -6.7929056545816069E+000                  4.7780793453382842E+000                  7.5252638539860311E-003                  1.0404289308914327E+000                 -7.8825320900930733E-007                 -1.8066454912486645E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3601747172194365E+001                  0.0000000000000000E+000                  1.8789718614128535E+001                                        0                  7.8074642624147586E+005                  9.8455242053109249E-014                 -1.9993375403085928E+001                  1.3009311547280535E+000                  4.3513750000000492E+021                 -1.1660051938305644E+001                  8.2857142857142518E-001                  9.9999999999587486E-001                 -1.7915275673663919E-012                  1.0174785533980857E+000                  1.0174754740923180E+000                  5.8419078150123651E+003                  7.0966002167708253E-001                 -1.4894965983251854E-001                  5.9990066773198982E+004                  9.9995103664340845E-001                  4.7780580803020927E+000                  3.8760869837244016E-001                  1.1845452394161472E-004                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.2966439685554805E+000                  8.5000496627254196E-001                 -4.5108240846244346E-001                  2.3649871289923601E-026                 -2.5626171218487606E+001                  2.3663681369224463E-026                  1.2987555657092658E-026                  0.0000000000000000E+000                  2.8070150780012354E+007                                        0                 -2.4772521274750325E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.0209213616034492E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.4004419392605028E-001                  1.4004419392605028E-001                  9.9999999999587486E-001                 -1.1384576047114052E+001                 -1.1384576047114052E+001                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  7.0000000000000018E-001                  2.9797635251138276E-005                  2.7997020236474890E-001                  3.4416106108119968E-003                  1.0081585468366041E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137518E-003                  2.3649871289923601E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.7684969967238744E+000                 -6.7818143012176497E+000                  4.7911167720832406E+000                  7.5226351330354930E-003                  1.0404289308914327E+000                 -8.0728995988819015E-007                 -1.8056091108660759E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3601747172194365E+001                  0.0000000000000000E+000                  1.8775550920127969E+001                                        0                  7.8229034000831866E+005                  9.8263459824320826E-014                 -1.9990228187156049E+001                  1.3009139301268253E+000                  4.3513750000000046E+021                 -1.1660051938305648E+001                  1.0000000000000102E+000                  9.9999999999368738E-001                 -2.7415347710463205E-012                  1.0174723947679238E+000                  1.0174693930720653E+000                  5.8680931164299063E+003                  7.3409955008386618E-001                 -1.3424504209957971E-001                  6.1818259328259250E+004                  9.9995162700868401E-001                  4.7910957634519100E+000                  3.8726067955376103E-001                  1.2457966276510711E-004                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.2966439685554805E+000                  8.5000496627254196E-001                 -4.2963352803001686E-001                  2.4262003054983612E-026                 -2.5615073346923051E+001                  2.4276352652531356E-026                  1.3383418864056824E-026                  0.0000000000000000E+000                  2.8194049856626768E+007                                        0                 -2.3844518034229209E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.0299728546681925E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.4898950862080854E-001                  1.4898950862080854E-001                  9.9999999999368738E-001                 -1.1199798608873278E+001                 -1.1199798608873278E+001                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  7.0000000000000018E-001                  2.9797635251138276E-005                  2.7997020236474890E-001                  3.4416106108119968E-003                  1.0081585468366041E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137518E-003                  2.4262003054983612E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.7707876195685928E+000                 -6.7696735391434935E+000                  4.8055529946560185E+000                  7.5200726504657351E-003                  1.0404289308914327E+000                 -8.2662693468528007E-007                 -1.7936666638353717E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3601747172194365E+001                  0.0000000000000000E+000                  1.8760417400656749E+001                                        0                  7.8410157804409962E+005                  9.8067238232945170E-014                 -1.9985377873094350E+001                  1.3008905295951325E+000                  5.5946250000000069E+021                 -1.1550907468880579E+001                  7.7777777777777768E-001                  9.9999999999149991E-001                 -3.6915419747283275E-012                  1.0174663913585009E+000                  1.0174626383820555E+000                  5.8991252822988872E+003                  7.5977670450903967E-001                 -1.1931402646736822E-001                  6.3907671573821855E+004                  9.9995221086021779E-001                  4.8055322396003799E+000                  3.8682710318040986E-001                  1.3284923008755802E-004                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.2966439685554809E+000                  8.5000496627254185E-001                 -4.0470796778595386E-001                  2.4950235324674081E-026                 -2.5602925353859209E+001                  2.4965199682873890E-026                  1.3835826564256974E-026                  0.0000000000000000E+000                  2.8322621032156549E+007                                        0                 -2.2866227887035964E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.0407065855256222E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.5840871102006024E-001                  1.5840871102006024E-001                  9.9999999999149991E-001                 -1.1070581074285704E+001                 -1.1070581074285704E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.9999999999999996E-001                  2.9797635251138547E-005                  2.7997020236474890E-001                  3.4416106108120302E-003                  1.0081585468366045E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  2.4950235324674081E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.7734739964122928E+000                 -6.7566789788332571E+000                  4.8212404838216036E+000                  7.5168687923371494E-003                  1.0404289308914327E+000                 -8.4528523136695477E-007                 -1.7926972909368125E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3601747172194365E+001                  0.0000000000000000E+000                  1.8744741306482887E+001                                        0                  7.8621071516229468E+005                  9.7808326187588107E-014                 -1.9977757888948691E+001                  1.3008595169905117E+000                  5.5946250000000069E+021                 -1.1550907468880579E+001                  1.0000000000000000E+000                  9.9999999998868738E-001                 -4.9130073602501483E-012                  1.0174588853779272E+000                  1.0174552429779109E+000                  5.9357280667453942E+003                  7.9474083150495212E-001                 -9.9774473604790179E-002                  6.6258329734541840E+004                  9.9995275158639529E-001                  4.8212199636115187E+000                  3.8628221036528754E-001                  1.4391806795972795E-004                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.2966439685554809E+000                  8.5000496627254185E-001                 -3.7600365911236405E-001                  2.5708518997806440E-026                 -2.5589922941233695E+001                  2.5724170563499393E-026                  1.4344759531911636E-026                  0.0000000000000000E+000                  2.8495062056731746E+007                                        0                 -2.1529331956293399E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.0533694065928956E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.7126133720991474E-001                  1.7126133720991474E-001                  9.9999999998868738E-001                 -1.0946441407786738E+001                 -1.0946441407786738E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.9999999999999996E-001                  2.9797635251138547E-005                  2.7997020236474890E-001                  3.4416106108120302E-003                  1.0081585468366045E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  2.5708518997806437E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.7760417749854218E+000                 -6.7453549218364657E+000                  4.8351396600872389E+000                  7.5137593093379989E-003                  1.0404289308914327E+000                 -8.5960578439099582E-007                 -1.7998858107313190E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3601747172194365E+001                  0.0000000000000000E+000                  1.8731629204173839E+001                                        0                  7.8820947182825545E+005                  9.7541886514064296E-014                 -1.9968125842800561E+001                  1.3008276709142566E+000                  4.6621875000001068E+021                 -1.1630088714928196E+001                  1.1999999999999740E+000                  9.9999999998587485E-001                 -6.1344727457754054E-012                  1.0174516005518190E+000                  1.0174486433003043E+000                  5.9709271844406267E+003                  8.3209450437032062E-001                 -7.9827346310522768E-002                  6.8413161443228295E+004                  9.9995314465182472E-001                  4.8351193105913346E+000                  3.8572015736863147E-001                  1.5574213554969519E-004                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  1.2966439685554807E+000                  8.5000496627254174E-001                 -3.4904897217241654E-001                  2.6388095982133033E-026                 -2.5578591944917680E+001                  2.6404372099521999E-026                  1.4811242534938278E-026                  0.0000000000000000E+000                  2.8675483454626936E+007                                        0                 -2.0099814679574929E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.0655513088134158E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.8497748920772589E-001                  1.8497748920772589E-001                  9.9999999998587474E-001                 -1.0850011543508520E+001                 -1.0850011543508520E+001                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  7.0000000000000007E-001                  2.9797635251138276E-005                  2.7997020236474884E-001                  3.4416106108119955E-003                  1.0081585468366045E-003                  9.3604466091399743E-003                  2.0994599496976488E-003                  4.0903242835137500E-003                  2.6388095982133033E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
